"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"3247","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-61.625,44.625,"SSP1-2.6","SST",0.396956092,0,0.376827419,0.793630707,0.991342046,0.098091961,0.502202025,0.637794313,0.069483451,0.151061146,0.521767309,0.013340902,0.391853554,0.324153209,0.557357586,0.369133954,0.188913202,0.228993255,0.365515871,0.254397053,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3248","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-61.375,44.625,"SSP1-2.6","SST",0.403192459,0,0.468227959,0.795578792,0.991342046,0.098091961,0.502202025,0.640361212,0.069483451,0.151061146,0.580386426,0.017044484,0.416749802,0.326611698,0.557999311,0.369322585,0.204493877,0.256590046,0.381570685,0.295083642,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3249","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-61.125,44.625,"SSP1-2.6","SST",0.405049567,0,0.496585304,0.809079213,0.991342046,0.098091961,0.502202025,0.639282496,0.069483451,0.151061146,0.591284859,0.019376593,0.427678521,0.333484442,0.557729632,0.369242783,0.207801512,0.261352114,0.387237511,0.298913739,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3250","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-60.875,44.625,"SSP1-2.6","SST",0.406962101,0,0.507123863,0.805440568,0.991342046,0.098091961,0.502202025,0.637571873,0.069483451,0.151061146,0.566117415,0.036621656,0.429881633,0.332833491,0.557301976,0.369117814,0.205820917,0.244968361,0.385617982,0.278775287,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3251","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-60.625,44.625,"SSP1-2.6","SST",0.416149737,0,0.551562566,0.745756453,0.991342046,0.098091961,0.502202025,0.639350775,0.069483451,0.151061146,0.558907832,0.050520053,0.428367189,0.315996182,0.557746702,0.369247811,0.20749312,0.238302385,0.384777207,0.291290081,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3252","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-60.375,44.625,"SSP1-2.6","SST",0.431191483,0,0.575028327,0.732661027,0.991342046,0.098091961,0.502202025,0.636993734,0.069483451,0.151061146,0.538474799,0.100163825,0.434720209,0.314880512,0.557157442,0.369076016,0.214795805,0.218392894,0.384338857,0.247056776,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3253","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-60.125,44.625,"SSP1-2.6","SST",0.447507819,0,0.412927317,0.734354008,0.991342046,0.098091961,0.502202025,0.645323586,0.069483451,0.151061146,0.535922404,0.072091107,0.398697286,0.3023298,0.559239904,0.369699611,0.207139527,0.222433687,0.368024698,0.242307371,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3254","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-59.875,44.625,"SSP1-2.6","SST",0.461485897,0,0.501897169,0.740473955,0.991342046,0.098091961,0.502202025,0.662454596,0.069483451,0.151061146,0.54506858,0.058517369,0.425964255,0.309510093,0.563522657,0.371125725,0.206032636,0.229763407,0.380123347,0.286879746,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3255","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-59.625,44.625,"SSP1-2.6","SST",0.469070156,0,0.32384476,0.706020169,0.991342046,0.098091961,0.502202025,0.681710136,0.069483451,0.151061146,0.557885578,0.057833123,0.374733771,0.295333214,0.568336542,0.372957088,0.209065824,0.236216237,0.356187296,0.239740997,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3256","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-59.375,44.625,"SSP1-2.6","SST",0.47192348,0,0.416628637,0.718523138,0.991342046,0.098091961,0.502202025,0.700971928,0.069483451,0.151061146,0.556503171,0.029387116,0.401768814,0.298269438,0.57315199,0.37502746,0.201608721,0.241952128,0.367359635,0.302342639,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3257","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-59.125,44.625,"SSP1-2.6","SST",0.477670277,0,0.627519827,0.716338919,0.991342046,0.098091961,0.502202025,0.698873268,0.069483451,0.151061146,0.558553072,0.0306639,0.455382256,0.319165306,0.572627325,0.374790426,0.202440392,0.242652549,0.393139954,0.342609894,"Moderate","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3258","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-58.875,44.625,"SSP1-2.6","SST",0.494832581,0,0.244434763,0.711580864,0.991342046,0.098091961,0.502202025,0.700134266,0.069483451,0.151061146,0.564388979,0.051350472,0.362712052,0.30806646,0.572942575,0.374932516,0.209071012,0.240815599,0.349094813,0.20652537,"Moderate","Low","Low","Critical","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3259","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-58.625,44.625,"SSP1-2.6","SST",0.52344017,0,0.606416673,0.731310656,0.991342046,0.098091961,0.502202025,0.702405636,0.069483451,0.151061146,0.568928128,0.142110478,0.465291875,0.321745217,0.573510417,0.375190992,0.232895801,0.226980327,0.395394186,0.268075852,"High","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Moderate","Moderate","Moderate","Moderate","Moderate"
"3260","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-58.375,44.625,"SSP1-2.6","SST",0.558317319,0,0.374720553,0.702831776,0.991342046,0.098091961,0.502202025,0.711734019,0.069483451,0.151061146,0.577729281,0.133003992,0.408967412,0.303912735,0.575842513,0.376286626,0.232819467,0.232586175,0.369504632,0.222570611,"High","Low","Moderate","Critical","Low","Critical","High","Moderate","Low","Low","High","Moderate","Moderate","Moderate","Moderate","Moderate"
"3261","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-58.125,44.625,"SSP1-2.6","SST",0.584644461,0,0.750511729,0.674671843,0.991342046,0.098091961,0.502202025,0.715563474,0.069483451,0.151061146,0.56888932,0.033332607,0.502457008,0.341763523,0.576799877,0.376752197,0.205691631,0.247087942,0.41522005,0.366836117,"High","Low","High","High","Low","Critical","High","Moderate","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3262","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-57.875,44.625,"SSP1-2.6","SST",0.585797405,0,0.782704538,0.625539293,0.991342046,0.098091961,0.502202025,0.723132673,0.069483451,0.151061146,0.567651648,0.030102407,0.498510309,0.343042411,0.578692176,0.377699299,0.204574663,0.247237266,0.412269543,0.360291293,"High","Low","High","High","Low","Critical","High","Moderate","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3263","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-57.625,44.625,"SSP1-2.6","SST",0.565471622,0,0.662228988,0.633082301,0.991342046,0.098091961,0.502202025,0.72339813,0.069483451,0.151061146,0.56112007,0.016963948,0.465195728,0.312767393,0.57875854,0.37773316,0.199657154,0.247210445,0.397863077,0.387824278,"High","Low","Moderate","High","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3264","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-57.375,44.625,"SSP1-2.6","SST",0.543097461,0,0.661662283,0.671344825,0.991342046,0.098091961,0.502202025,0.724286127,0.069483451,0.151061146,0.55221207,0.026864952,0.469026142,0.318074213,0.57898054,0.377846746,0.199905405,0.240456949,0.397920759,0.370098741,"High","Low","Moderate","High","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3265","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-57.125,44.625,"SSP1-2.6","SST",0.543558455,0,0.058843606,0.655324639,0.991342046,0.098091961,0.502202025,0.736322227,0.069483451,0.151061146,0.545838321,0.011589808,0.314431675,0.333116413,0.581989565,0.379434213,0.194493181,0.241116034,0.324169115,0.16609522,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3266","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-56.875,44.625,"SSP1-2.6","SST",0.581933529,0,0.034735259,0.629046258,0.991342046,0.098091961,0.502202025,0.768110828,0.069483451,0.151061146,0.615217634,0.007135881,0.311428761,0.340392357,0.589936715,0.384048995,0.210724528,0.27602643,0.325026131,0.170522673,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3267","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-56.625,44.625,"SSP1-2.6","SST",0.646012845,0,0.082065329,0.630349079,0.991342046,0.098091961,0.502202025,0.808870853,0.069483451,0.151061146,0.618831945,0.006361116,0.339606813,0.346446785,0.600126721,0.390833165,0.211434414,0.277982501,0.330971574,0.168805375,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3268","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-56.375,44.625,"SSP1-2.6","SST",0.700976735,0,0.034735259,0.647430677,0.991342046,0.098091961,0.502202025,0.828152896,0.069483451,0.151061146,0.601413693,0.0042219,0.345785668,0.380118618,0.604947232,0.394368932,0.206545047,0.270012498,0.328793168,0.141679957,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3269","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-56.125,44.625,"SSP1-2.6","SST",0.726731526,0,0.034735259,0.641136818,0.991342046,0.098091961,0.502202025,0.837165583,0.069483451,0.151061146,0.598600816,0.002822319,0.350650901,0.386685683,0.607200404,0.396091257,0.205491933,0.268992307,0.329233609,0.137887685,"Critical","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3270","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-55.875,44.625,"SSP1-2.6","SST",0.725161519,0,0.034735259,0.65681698,0.991342046,0.098091961,0.502202025,0.836941596,0.069483451,0.151061146,0.58566767,0.002196297,0.35417844,0.390172972,0.607144407,0.396047922,0.202102141,0.262854688,0.329440414,0.1354783,"Critical","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3271","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-55.625,44.625,"SSP1-2.6","SST",0.696863954,0,0.034735259,0.669614291,0.991342046,0.098091961,0.502202025,0.838408153,0.069483451,0.151061146,0.579491262,0.002356574,0.350303376,0.384863346,0.607511046,0.396332144,0.200598108,0.259810631,0.327321314,0.133632754,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3272","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-55.375,44.625,"SSP1-2.6","SST",0.653173315,0,0.034735259,0.687548277,0.991342046,0.098091961,0.502202025,0.833480098,0.069483451,0.151061146,0.595181875,0.00214636,0.343864213,0.377533294,0.606279033,0.39538166,0.204468208,0.267497351,0.32693762,0.139996379,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3273","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-55.125,44.625,"SSP1-2.6","SST",0.622774398,0,0.034735259,0.707889645,0.991342046,0.098091961,0.502202025,0.832801024,0.069483451,0.151061146,0.602205725,0.003281386,0.341349825,0.375980241,0.606109264,0.395251711,0.206507927,0.270633717,0.326656585,0.140402238,"High","Low","Low","Critical","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3274","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.375,44.625,"SSP1-2.6","SST",0.624916378,0,0.034735259,0.620280972,0.991342046,0.098091961,0.502202025,0.823120499,0.069483451,0.151061146,0.564581021,0.002295107,0.319983152,0.349723048,0.603689133,0.393426418,0.196855181,0.252584354,0.316778252,0.137003634,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3275","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-54.125,44.625,"SSP1-2.6","SST",0.623568291,0,0.034735259,0.621786245,0.991342046,0.098091961,0.502202025,0.807756533,0.069483451,0.151061146,0.542688242,0.005773533,0.320022449,0.349764023,0.599848141,0.390635126,0.192251593,0.241073005,0.316678926,0.13402482,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3276","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.875,44.625,"SSP1-2.6","SST",0.611790471,0,0.034735259,0.63690017,0.991342046,0.098091961,0.502202025,0.805454467,0.069483451,0.151061146,0.529544878,0.014267995,0.320856475,0.350875303,0.599272625,0.390228199,0.191089368,0.232528269,0.315832598,0.122129573,"High","Low","Low","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3277","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.625,44.625,"SSP1-2.6","SST",0.611307391,0,0.482873773,0.643066406,0.991342046,0.098091961,0.502202025,0.801607059,0.069483451,0.151061146,0.522083869,0.035166117,0.434311893,0.297708431,0.598310773,0.389554751,0.194448646,0.223766648,0.37131449,0.352714388,"High","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3278","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.375,44.625,"SSP1-2.6","SST",0.625084356,0,0.529410043,0.637486853,0.991342046,0.098091961,0.502202025,0.798257127,0.069483451,0.151061146,0.467087069,0.01829345,0.447995313,0.302542411,0.59747329,0.38897518,0.176481279,0.201303943,0.373926815,0.36179762,"High","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3279","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-53.125,44.625,"SSP1-2.6","SST",0.642005109,0,0.493121345,0.620592748,0.991342046,0.098091961,0.502202025,0.797495634,0.069483451,0.151061146,0.449055354,0.0109015,0.4389298,0.299909487,0.597282917,0.38884432,0.170125363,0.194633345,0.367918862,0.352759389,"High","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3280","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.875,44.625,"SSP1-2.6","SST",0.655277127,0,0.514273528,0.647955971,0.991342046,0.098091961,0.502202025,0.798030137,0.069483451,0.151061146,0.481028647,0.008938877,0.454376656,0.309773967,0.597416542,0.388936138,0.17762803,0.210482789,0.378729125,0.366944613,"High","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3281","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.625,44.625,"SSP1-2.6","SST",0.674048321,0,0.531367978,0.65355216,0.991342046,0.098091961,0.502202025,0.80135946,0.069483451,0.151061146,0.456713812,0.006939291,0.464742115,0.316165864,0.598248873,0.389511697,0.171049425,0.199375238,0.381057628,0.363501789,"High","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3282","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.375,44.625,"SSP1-2.6","SST",0.727875984,0,0.580138752,0.655067528,0.991342046,0.098091961,0.502202025,0.811222001,0.069483451,0.151061146,0.479423793,0.007992228,0.490770566,0.332693499,0.600714508,0.39125329,0.176990155,0.209965402,0.395070597,0.373987182,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3283","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-52.125,44.625,"SSP1-2.6","SST",0.766019706,0,0.599895383,0.632905745,0.991342046,0.098091961,0.502202025,0.82236562,0.069483451,0.151061146,0.495892319,0.00929765,0.499705209,0.340787891,0.603500413,0.393286231,0.181433641,0.21753957,0.39975198,0.374160333,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3284","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.875,44.625,"SSP1-2.6","SST",0.790510665,0,0.608352984,0.643157956,0.991342046,0.098091961,0.502202025,0.82232881,0.069483451,0.151061146,0.473334851,0.012712628,0.510505401,0.349375425,0.60349121,0.393279403,0.176648019,0.205780483,0.40196114,0.361546839,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3285","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.625,44.625,"SSP1-2.6","SST",0.784955038,0,0.616929823,0.638795979,0.991342046,0.098091961,0.502202025,0.8240965,0.069483451,0.151061146,0.456147542,0.013714659,0.51017021,0.348196567,0.603933133,0.393608131,0.172601699,0.197265223,0.399773182,0.357796214,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3286","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.375,44.625,"SSP1-2.6","SST",0.769314566,0,0.625627583,0.66017142,0.991342046,0.098091961,0.502202025,0.819039,0.069483451,0.151061146,0.481904853,0.012977062,0.513778392,0.347950251,0.602668758,0.392672176,0.178856628,0.209832741,0.405289666,0.372305097,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3287","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-51.125,44.625,"SSP1-2.6","SST",0.758107275,0,0.634092768,0.657658946,0.991342046,0.098091961,0.502202025,0.810968054,0.069483451,0.151061146,0.475997332,0.011134261,0.512464747,0.345849244,0.600651022,0.391207764,0.176919047,0.207479681,0.40498904,0.373873954,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3288","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-50.875,44.625,"SSP1-2.6","SST",0.751765142,0,0.643392707,0.629554933,0.991342046,0.098091961,0.502202025,0.804206856,0.069483451,0.151061146,0.472624093,0.015038772,0.506178195,0.34184741,0.598960722,0.390008906,0.177051865,0.204823229,0.401732565,0.367565075,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3289","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-50.625,44.625,"SSP1-2.6","SST",0.743969043,0,0.680450636,0.66293571,0.991342046,0.098091961,0.502202025,0.78707068,0.069483451,0.151061146,0.461492248,0.015603238,0.521838847,0.349630105,0.594676678,0.387086041,0.174410021,0.19932432,0.409541574,0.367557812,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3290","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-50.375,44.625,"SSP1-2.6","SST",0.732941351,0,0.680450636,0.673066455,0.991342046,0.098091961,0.502202025,0.77078421,0.069483451,0.151061146,0.465611328,0.011433751,0.521614611,0.348763214,0.590605061,0.384464522,0.174397419,0.202413949,0.411696998,0.372592302,"Critical","Low","Moderate","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3291","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-50.125,44.625,"SSP1-2.6","SST",0.72445211,0,0.734915318,0.602946019,0.991342046,0.098091961,0.502202025,0.744947794,0.069483451,0.151061146,0.451474875,0.009506978,0.515578362,0.34889879,0.584145957,0.380626317,0.170381612,0.196169816,0.408822889,0.356763074,"Critical","Low","High","High","Low","Critical","High","Low","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3292","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-49.875,44.625,"SSP1-2.6","SST",0.704640397,0,0.699772498,0.515406282,0.991342046,0.098091961,0.502202025,0.714288716,0.069483451,0.151061146,0.457582486,0.003818538,0.479954794,0.331871891,0.576481187,0.3765962,0.170486405,0.200650006,0.395278677,0.345942771,"High","Low","Moderate","Moderate","Low","Critical","High","Moderate","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
"3293","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-49.625,44.625,"SSP1-2.6","SST",0.629027242,0,0.694891195,0.479852558,0.991342046,0.098091961,0.502202025,0.671605519,0.069483451,0.151061146,0.449961917,0.002695621,0.450942749,0.313799337,0.565810388,0.371966106,0.168300534,0.197332321,0.385241176,0.339077524,"High","Low","Moderate","Moderate","Low","Critical","High","Moderate","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3294","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-49.375,44.625,"SSP1-2.6","SST",0.483298719,0,0.661662283,0.444396131,0.991342046,0.098091961,0.502202025,0.620055034,0.069483451,0.151061146,0.370889109,0.003044156,0.397339283,0.281275977,0.552922766,0.367950115,0.148619466,0.160067106,0.357490772,0.290753146,"Moderate","Low","Moderate","Moderate","Low","Critical","High","Moderate","Low","Low","Moderate","Low","Moderate","Moderate","Low","Moderate"
"3295","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-67.125,44.375,"SSP1-2.6","SST",0.07721591,0,0.510228819,0.78595535,0.991342046,0.098091961,0.502202025,0.749989149,0.069483451,0.151061146,0.635940326,0.034811668,0.34335002,0.370794019,0.585406295,0.381343922,0.222824148,0.279688498,0.340494389,0.163093678,"Low","Low","Moderate","Critical","Low","Critical","High","Low","Low","Low","Critical","Low","Moderate","Moderate","Moderate","Moderate"
"3296","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-66.875,44.375,"SSP1-2.6","SST",0.078315945,0,0.571849191,0.777042097,0.991342046,0.098091961,0.502202025,0.749844378,0.069483451,0.151061146,0.642970137,0.019340565,0.356801808,0.377584067,0.585370103,0.381323101,0.220713825,0.286690138,0.346163814,0.179254008,"Low","Low","Moderate","Critical","Low","Critical","High","Low","Low","Low","Critical","Low","Moderate","Moderate","Moderate","Moderate"
"3297","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-66.625,44.375,"SSP1-2.6","SST",0.08297453,0,0.239788019,0.769823281,0.991342046,0.098091961,0.502202025,0.752925806,0.069483451,0.151061146,0.652180053,0.023590213,0.273146458,0.345723879,0.586140459,0.381768985,0.224078716,0.290228448,0.317959883,0.179465656,"Low","Low","Low","Critical","Low","Critical","High","Low","Low","Low","Critical","Low","Moderate","Moderate","Moderate","Moderate"
"3298","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-66.375,44.375,"SSP1-2.6","SST",0.085105607,0,0.54475482,0.709758088,0.991342046,0.098091961,0.502202025,0.767970007,0.069483451,0.151061146,0.609975776,0.029496461,0.334904629,0.345983083,0.58990151,0.384027224,0.215004209,0.268129738,0.33320105,0.158079242,"Low","Low","Moderate","Critical","Low","Critical","High","Low","Low","Low","High","Low","Moderate","Moderate","Moderate","Moderate"
"3299","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-66.125,44.375,"SSP1-2.6","SST",0.096785821,0,0.996512221,0.546845961,0.991342046,0.098091961,0.502202025,0.776037974,0.069483451,0.151061146,0,NA,0.410036001,0.457866982,0.591918501,0.385293328,NA,NA,0.416866599,0.089726791,"Low","Low","Critical","Moderate","Low","Critical","High","Low","Low","Low","Low",NA,"Moderate","Moderate",NA,"Moderate"
"3300","American Lobster","Homarus americanus","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus",-64.125,44.375,"SSP1-2.6","SST",0.376685854,0,0.996512221,0.697742347,0.991342046,0.098091961,0.502202025,0.645553532,0.069483451,0.151061146,0.476308834,0.03163611,0.517735106,0.428008826,0.559297391,0.369717475,0.182122385,0.202356217,0.40875174,0.211975775,"Moderate","Low","Critical","High","Low","Critical","High","Moderate","Low","Low","High","Low","High","Moderate","Moderate","Moderate"
